txid,timestamp,inputs,outputs,input_amount,output_amount,fee
tx_310427998_313113059,2025-09-19T02:02:50.534433,"[""wallet_310427998""]","[""wallet_313113059""]",8.013,7.3028,0.0042
tx_312168261_312901268,2025-09-19T02:03:50.534433,"[""wallet_312168261""]","[""wallet_312901268""]",8.447,6.1767,0.0032
tx_312140227_312073571,2025-09-19T02:04:50.534433,"[""wallet_312140227""]","[""wallet_312073571""]",2.089,6.9567,0.0048
tx_309952146_310464839,2025-09-19T02:05:50.534433,"[""wallet_309952146""]","[""wallet_310464839""]",6.3976,9.1141,0.002
tx_310428034_310511258,2025-09-19T02:06:50.534433,"[""wallet_310428034""]","[""wallet_310511258""]",6.0868,8.0695,0.0015
tx_310509975_287631193,2025-09-19T02:07:50.534433,"[""wallet_310509975""]","[""wallet_287631193""]",4.1467,0.951,0.0002
tx_310748466_312363233,2025-09-19T02:08:50.534433,"[""wallet_310748466""]","[""wallet_312363233""]",8.2736,9.5367,0.0019
tx_310129230_277394556,2025-09-19T02:09:50.534433,"[""wallet_310129230""]","[""wallet_277394556""]",2.8205,3.7153,0.0046
tx_310507260_310507255,2025-09-19T02:10:50.534433,"[""wallet_310507260""]","[""wallet_310507255""]",8.3142,3.2298,0.0049
tx_306859468_102888654,2025-09-19T02:11:50.534433,"[""wallet_306859468""]","[""wallet_102888654""]",9.2176,4.56,0.0017
tx_312891551_312891454,2025-09-19T02:12:50.534433,"[""wallet_312891551""]","[""wallet_312891454""]",3.6321,3.0123,0.0024
tx_310477630_310497640,2025-09-19T02:13:50.534433,"[""wallet_310477630""]","[""wallet_310497640""]",10.1359,4.6087,0.0034
tx_233508074_83849467,2025-09-19T02:14:50.534433,"[""wallet_233508074""]","[""wallet_83849467""]",0.6556,9.7788,0.002
tx_312493827_312493838,2025-09-19T02:15:50.534433,"[""wallet_312493827""]","[""wallet_312493838""]",2.4425,2.9557,0.0046
tx_309930959_312126129,2025-09-19T02:16:50.534433,"[""wallet_309930959""]","[""wallet_312126129""]",9.7296,6.57,0.0038
tx_312188714_312848572,2025-09-19T02:17:50.534433,"[""wallet_312188714""]","[""wallet_312848572""]",6.5714,5.7416,0.0031
tx_310471299_310471296,2025-09-19T02:18:50.534433,"[""wallet_310471299""]","[""wallet_310471296""]",9.9473,5.5159,0.005
tx_310454844_310454834,2025-09-19T02:19:50.534433,"[""wallet_310454844""]","[""wallet_310454834""]",9.7054,0.3099,0.0016
tx_309942301_244906088,2025-09-19T02:20:50.534433,"[""wallet_309942301""]","[""wallet_244906088""]",2.2618,1.6707,0.004
tx_310145838_310145628,2025-09-19T02:21:50.534433,"[""wallet_310145838""]","[""wallet_310145628""]",3.1364,2.602,0.0016
tx_98642388_247130440,2025-09-19T02:22:50.534433,"[""wallet_98642388""]","[""wallet_247130440""]",9.1422,1.8675,0.002
tx_310529092_310528907,2025-09-19T02:23:50.534433,"[""wallet_310529092""]","[""wallet_310528907""]",5.052,4.1853,0.0002
tx_312900390_310517107,2025-09-19T02:24:50.534433,"[""wallet_312900390""]","[""wallet_310517107""]",4.0606,4.8831,0.0042
tx_310464812_310464809,2025-09-19T02:25:50.534433,"[""wallet_310464812""]","[""wallet_310464809""]",9.1365,9.206,0.0036
tx_309947475_313109735,2025-09-19T02:26:50.534433,"[""wallet_309947475""]","[""wallet_313109735""]",4.395,2.0372,0.0004
tx_90974076_313112561,2025-09-19T02:27:50.534433,"[""wallet_90974076""]","[""wallet_313112561""]",8.3619,3.4668,0.0042
tx_310416351_310511258,2025-09-19T02:28:50.534433,"[""wallet_310416351""]","[""wallet_310511258""]",6.3201,4.2682,0.003
tx_310532319_310532313,2025-09-19T02:29:50.534433,"[""wallet_310532319""]","[""wallet_310532313""]",5.6543,6.3959,0.0037
tx_312900729_310526957,2025-09-19T02:30:50.534433,"[""wallet_312900729""]","[""wallet_310526957""]",9.3173,10.3728,0.0002
tx_11484501_310495680,2025-09-19T02:31:50.534433,"[""wallet_11484501""]","[""wallet_310495680""]",0.7991,1.3464,0.0027
tx_312176186_314892478,2025-09-19T02:32:50.534433,"[""wallet_312176186""]","[""wallet_314892478""]",6.1996,9.7003,0.002
tx_313113572_313113568,2025-09-19T02:33:50.534433,"[""wallet_313113572""]","[""wallet_313113568""]",9.5283,1.2454,0.0015
tx_310513771_310513763,2025-09-19T02:34:50.534433,"[""wallet_310513771""]","[""wallet_310513763""]",3.5069,0.39,0.0005
tx_309975242_112688912,2025-09-19T02:35:50.534433,"[""wallet_309975242""]","[""wallet_112688912""]",10.277,3.5228,0.0001
tx_310438855_310438853,2025-09-19T02:36:50.534433,"[""wallet_310438855""]","[""wallet_310438853""]",5.8439,9.9223,0.002
tx_310067213_306609370,2025-09-19T02:37:50.534433,"[""wallet_310067213""]","[""wallet_306609370""]",1.0911,10.2852,0.0041
tx_309960214_312877898,2025-09-19T02:38:50.534433,"[""wallet_309960214""]","[""wallet_312877898""]",2.8383,1.287,0.0039
tx_310107935_312895662,2025-09-19T02:39:50.534433,"[""wallet_310107935""]","[""wallet_312895662""]",9.5797,5.7597,0.0042
tx_309960445_312876019,2025-09-19T02:40:50.534433,"[""wallet_309960445""]","[""wallet_312876019""]",1.2296,7.6915,0.0022
tx_310488480_310488581,2025-09-19T02:41:50.534433,"[""wallet_310488480""]","[""wallet_310488581""]",2.0457,3.2437,0.0005
tx_310517063_312080234,2025-09-19T02:42:50.534433,"[""wallet_310517063""]","[""wallet_312080234""]",7.6228,1.4393,0.0041
tx_309968751_312931467,2025-09-19T02:43:50.534433,"[""wallet_309968751""]","[""wallet_312931467""]",4.9178,9.3484,0.0032
tx_310094373_310443019,2025-09-19T02:44:50.534433,"[""wallet_310094373""]","[""wallet_310443019""]",8.0794,3.4664,0.0021
tx_180149193_273185450,2025-09-19T02:45:50.534433,"[""wallet_180149193""]","[""wallet_273185450""]",0.5239,1.6761,0.0013
tx_11484501_312940644,2025-09-19T02:46:50.534433,"[""wallet_11484501""]","[""wallet_312940644""]",2.8644,1.4614,0.0049
tx_310109909_314833118,2025-09-19T02:47:50.534433,"[""wallet_310109909""]","[""wallet_314833118""]",9.0138,5.0193,0.0027
tx_310101627_310509802,2025-09-19T02:48:50.534433,"[""wallet_310101627""]","[""wallet_310509802""]",7.068,2.1011,0.0027
tx_312497402_312904744,2025-09-19T02:49:50.534433,"[""wallet_312497402""]","[""wallet_312904744""]",5.5541,9.6241,0.0024
tx_310145191_310145188,2025-09-19T02:50:50.534433,"[""wallet_310145191""]","[""wallet_310145188""]",5.1737,0.9181,0.004
tx_312508180_312508182,2025-09-19T02:51:50.534433,"[""wallet_312508180""]","[""wallet_312508182""]",1.7512,6.6763,0.0031
tx_309987448_233056932,2025-09-19T02:52:50.534433,"[""wallet_309987448""]","[""wallet_233056932""]",5.5506,4.1537,0.0009
tx_310148126_310147165,2025-09-19T02:53:50.534433,"[""wallet_310148126""]","[""wallet_310147165""]",9.5789,1.248,0.0024
tx_310145858_310430095,2025-09-19T02:54:50.534433,"[""wallet_310145858""]","[""wallet_310430095""]",2.431,7.9578,0.0016
tx_219880278_310415455,2025-09-19T02:55:50.534433,"[""wallet_219880278""]","[""wallet_310415455""]",0.7151,7.4429,0.0049
tx_309969223_312931467,2025-09-19T02:56:50.534433,"[""wallet_309969223""]","[""wallet_312931467""]",9.9946,3.8664,0.0022
tx_309960784_309960782,2025-09-19T02:57:50.534433,"[""wallet_309960784""]","[""wallet_309960782""]",2.8342,0.15,0.0045
tx_301658534_310418153,2025-09-19T02:58:50.534433,"[""wallet_301658534""]","[""wallet_310418153""]",0.2403,0.1073,0.0001
tx_309985912_309986174,2025-09-19T02:59:50.534433,"[""wallet_309985912""]","[""wallet_309986174""]",1.2475,9.4814,0.0035
tx_309945548_309945545,2025-09-19T03:00:50.534433,"[""wallet_309945548""]","[""wallet_309945545""]",3.3172,8.5971,0.0044
tx_312811385_105537090,2025-09-19T03:01:50.534433,"[""wallet_312811385""]","[""wallet_105537090""]",5.8635,1.1879,0.0023
tx_187298095_310129225,2025-09-19T03:02:50.534433,"[""wallet_187298095""]","[""wallet_310129225""]",3.759,6.4518,0.0008
tx_310509802_310509799,2025-09-19T03:03:50.534433,"[""wallet_310509802""]","[""wallet_310509799""]",5.1397,8.5051,0.001
tx_313147775_112821851,2025-09-19T03:04:50.534433,"[""wallet_313147775""]","[""wallet_112821851""]",1.413,5.4949,0.0003
tx_312217285_309970863,2025-09-19T03:05:50.534433,"[""wallet_312217285""]","[""wallet_309970863""]",10.2044,9.9402,0.0009
tx_310532318_310515984,2025-09-19T03:06:50.534433,"[""wallet_310532318""]","[""wallet_310515984""]",6.606,10.2583,0.0035
tx_313113141_313113299,2025-09-19T03:07:50.534433,"[""wallet_313113141""]","[""wallet_313113299""]",6.4908,3.5565,0.0044
tx_310076143_314846561,2025-09-19T03:08:50.534433,"[""wallet_310076143""]","[""wallet_314846561""]",0.4752,0.7538,0.0043
tx_310467910_310467908,2025-09-19T03:09:50.534433,"[""wallet_310467910""]","[""wallet_310467908""]",6.626,1.9929,0.0025
tx_312118471_310076311,2025-09-19T03:10:50.534433,"[""wallet_312118471""]","[""wallet_310076311""]",4.1372,7.3424,0.0008
tx_265219662_194268862,2025-09-19T03:11:50.534433,"[""wallet_265219662""]","[""wallet_194268862""]",7.8594,8.7977,0.0025
tx_309960263_309960214,2025-09-19T03:12:50.534433,"[""wallet_309960263""]","[""wallet_309960214""]",8.3374,8.6526,0.0038
tx_191873722_297622262,2025-09-19T03:13:50.534433,"[""wallet_191873722""]","[""wallet_297622262""]",3.7615,9.7475,0.0016
tx_310112336_312813857,2025-09-19T03:14:50.534433,"[""wallet_310112336""]","[""wallet_312813857""]",6.8658,2.623,0.0023
tx_310468206_310468172,2025-09-19T03:15:50.534433,"[""wallet_310468206""]","[""wallet_310468172""]",10.454,4.8949,0.0032
tx_309938886_309939193,2025-09-19T03:16:50.534433,"[""wallet_309938886""]","[""wallet_309939193""]",7.7505,7.5749,0.0035
tx_310463232_310463229,2025-09-19T03:17:50.534433,"[""wallet_310463232""]","[""wallet_310463229""]",1.1243,8.0728,0.005
tx_256249360_313825942,2025-09-19T03:18:50.534433,"[""wallet_256249360""]","[""wallet_313825942""]",2.0266,2.2237,0.0046
tx_256864290_305281309,2025-09-19T03:19:50.534433,"[""wallet_256864290""]","[""wallet_305281309""]",6.8341,8.6009,0.0009
tx_309974675_309975058,2025-09-19T03:20:50.534433,"[""wallet_309974675""]","[""wallet_309975058""]",4.5115,2.5667,0.0006
tx_310088383_312809509,2025-09-19T03:21:50.534433,"[""wallet_310088383""]","[""wallet_312809509""]",5.2138,5.9879,0.0033
tx_314862789_221821097,2025-09-19T03:22:50.534433,"[""wallet_314862789""]","[""wallet_221821097""]",10.2387,5.648,0.0035
tx_309968255_312931467,2025-09-19T03:23:50.534433,"[""wallet_309968255""]","[""wallet_312931467""]",7.4437,1.7592,0.0031
tx_310471615_310471612,2025-09-19T03:24:50.534433,"[""wallet_310471615""]","[""wallet_310471612""]",0.3662,7.066,0.0028
tx_313096472_310681909,2025-09-19T03:25:50.534433,"[""wallet_313096472""]","[""wallet_310681909""]",7.034,4.647,0.0006
tx_250874089_310799950,2025-09-19T03:26:50.534433,"[""wallet_250874089""]","[""wallet_310799950""]",5.0442,1.86,0.0038
tx_310128433_276583964,2025-09-19T03:27:50.534433,"[""wallet_310128433""]","[""wallet_276583964""]",1.4369,10.3984,0.0043
tx_36255545_310410906,2025-09-19T03:28:50.534433,"[""wallet_36255545""]","[""wallet_310410906""]",3.4399,4.1649,0.0029
tx_310514661_310514660,2025-09-19T03:29:50.534433,"[""wallet_310514661""]","[""wallet_310514660""]",8.9783,8.7323,0.0038
tx_310513053_310512726,2025-09-19T03:30:50.534433,"[""wallet_310513053""]","[""wallet_310512726""]",7.1282,9.7712,0.0022
tx_310102840_310102842,2025-09-19T03:31:50.534433,"[""wallet_310102840""]","[""wallet_310102842""]",0.1381,3.167,0.0015
tx_183191075_312308959,2025-09-19T03:32:50.534433,"[""wallet_183191075""]","[""wallet_312308959""]",9.7643,2.7662,0.0003
tx_310529096_310528907,2025-09-19T03:33:50.534433,"[""wallet_310529096""]","[""wallet_310528907""]",0.8655,3.7404,0.0024
tx_310437706_310437628,2025-09-19T03:34:50.534433,"[""wallet_310437706""]","[""wallet_310437628""]",7.6381,4.6074,0.0024
tx_310412700_243647800,2025-09-19T03:35:50.534433,"[""wallet_310412700""]","[""wallet_243647800""]",2.0272,4.7388,0.0047
tx_309991129_309991416,2025-09-19T03:36:50.534433,"[""wallet_309991129""]","[""wallet_309991416""]",6.7544,3.9244,0.0045
tx_310410665_310686190,2025-09-19T03:37:50.534433,"[""wallet_310410665""]","[""wallet_310686190""]",10.1775,0.1545,0.0013
tx_309939221_310121600,2025-09-19T03:38:50.534433,"[""wallet_309939221""]","[""wallet_310121600""]",0.6143,4.3781,0.0029
tx_309974678_258143342,2025-09-19T03:39:50.534433,"[""wallet_309974678""]","[""wallet_258143342""]",4.2816,1.9784,0.0016
tx_195677545_289144504,2025-09-19T03:40:50.534433,"[""wallet_195677545""]","[""wallet_289144504""]",0.7495,4.2687,0.0017
tx_1427839_312833972,2025-09-19T03:41:50.534433,"[""wallet_1427839""]","[""wallet_312833972""]",6.0139,1.8886,0.0047
tx_310473425_310759714,2025-09-19T03:42:50.534433,"[""wallet_310473425""]","[""wallet_310759714""]",4.5005,8.1298,0.0008
tx_310161967_312496943,2025-09-19T03:43:50.534433,"[""wallet_310161967""]","[""wallet_312496943""]",9.0456,1.03,0.0002
tx_310434128_310434127,2025-09-19T03:44:50.534433,"[""wallet_310434128""]","[""wallet_310434127""]",2.7535,3.4619,0.0024
tx_310492201_310516516,2025-09-19T03:45:50.534433,"[""wallet_310492201""]","[""wallet_310516516""]",2.4537,10.3214,0.0038
tx_3529378_312891454,2025-09-19T03:46:50.534433,"[""wallet_3529378""]","[""wallet_312891454""]",1.4991,9.0904,0.0038
tx_75669524_166888653,2025-09-19T03:47:50.534433,"[""wallet_75669524""]","[""wallet_166888653""]",2.3187,2.2507,0.0007
tx_22116910_314880642,2025-09-19T03:48:50.534433,"[""wallet_22116910""]","[""wallet_314880642""]",7.277,2.8897,0.0037
tx_22116910_310472122,2025-09-19T03:49:50.534433,"[""wallet_22116910""]","[""wallet_310472122""]",3.0657,1.4201,0.0005
tx_312931029_314833118,2025-09-19T03:50:50.534433,"[""wallet_312931029""]","[""wallet_314833118""]",1.6498,0.7731,0.0036
tx_309983574_309983580,2025-09-19T03:51:50.534433,"[""wallet_309983574""]","[""wallet_309983580""]",7.6501,10.3537,0.001
tx_310145853_310430095,2025-09-19T03:52:50.534433,"[""wallet_310145853""]","[""wallet_310430095""]",9.154,1.3038,0.0044
tx_310471610_310471609,2025-09-19T03:53:50.534433,"[""wallet_310471610""]","[""wallet_310471609""]",0.2465,2.7271,0.0039
tx_310114209_314833118,2025-09-19T03:54:50.534433,"[""wallet_310114209""]","[""wallet_314833118""]",9.1761,6.8929,0.0001
tx_310925044_314479342,2025-09-19T03:55:50.534433,"[""wallet_310925044""]","[""wallet_314479342""]",0.2231,0.525,0.0025
tx_64447672_310147165,2025-09-19T03:56:50.534433,"[""wallet_64447672""]","[""wallet_310147165""]",2.1839,0.2912,0.0017
tx_310145628_310495038,2025-09-19T03:57:50.534433,"[""wallet_310145628""]","[""wallet_310495038""]",2.317,9.1629,0.0043
tx_310438244_310438242,2025-09-19T03:58:50.534433,"[""wallet_310438244""]","[""wallet_310438242""]",8.6851,3.5203,0.0031
tx_312874955_314825960,2025-09-19T03:59:50.534433,"[""wallet_312874955""]","[""wallet_314825960""]",4.7075,8.0361,0.0029
tx_288005853_86656117,2025-09-19T04:00:50.534433,"[""wallet_288005853""]","[""wallet_86656117""]",7.6048,5.3174,0.0009
tx_105763224_236994247,2025-09-19T04:01:50.534433,"[""wallet_105763224""]","[""wallet_236994247""]",9.8948,10.1628,0.0025
tx_314861108_314861369,2025-09-19T04:02:50.534433,"[""wallet_314861108""]","[""wallet_314861369""]",6.7692,3.8773,0.0029
tx_310049647_310049644,2025-09-19T04:03:50.534433,"[""wallet_310049647""]","[""wallet_310049644""]",9.7549,1.7994,0.0045
tx_309944251_310137589,2025-09-19T04:04:50.534433,"[""wallet_309944251""]","[""wallet_310137589""]",0.6573,6.339,0.0013
tx_309965782_312903558,2025-09-19T04:05:50.534433,"[""wallet_309965782""]","[""wallet_312903558""]",7.8624,9.3872,0.0019
tx_309969298_309969223,2025-09-19T04:06:50.534433,"[""wallet_309969298""]","[""wallet_309969223""]",1.1066,4.4553,0.0035
tx_312810381_310494231,2025-09-19T04:07:50.534433,"[""wallet_312810381""]","[""wallet_310494231""]",4.8618,8.4217,0.0029
tx_310153160_310532734,2025-09-19T04:08:50.534433,"[""wallet_310153160""]","[""wallet_310532734""]",1.6608,5.9123,0.003
tx_6271519_314838112,2025-09-19T04:09:50.534433,"[""wallet_6271519""]","[""wallet_314838112""]",7.0394,6.5456,0.0002
tx_314885888_313103790,2025-09-19T04:10:50.534433,"[""wallet_314885888""]","[""wallet_313103790""]",7.3329,9.8209,0.0011
tx_133616233_309983278,2025-09-19T04:11:50.534433,"[""wallet_133616233""]","[""wallet_309983278""]",8.6161,4.7057,0.0027
tx_312892019_310494228,2025-09-19T04:12:50.534433,"[""wallet_312892019""]","[""wallet_310494228""]",6.8068,5.8452,0.0031
tx_309965785_312903950,2025-09-19T04:13:50.534433,"[""wallet_309965785""]","[""wallet_312903950""]",9.7186,8.2464,0.0011
tx_309970857_310049923,2025-09-19T04:14:50.534433,"[""wallet_309970857""]","[""wallet_310049923""]",0.7216,1.0938,0.0021
tx_310150575_310495036,2025-09-19T04:15:50.534433,"[""wallet_310150575""]","[""wallet_310495036""]",6.5831,7.7481,0.0044
tx_310468658_310468655,2025-09-19T04:16:50.534433,"[""wallet_310468658""]","[""wallet_310468655""]",10.2327,8.0814,0.0026
tx_312901971_314479343,2025-09-19T04:17:50.534433,"[""wallet_312901971""]","[""wallet_314479343""]",1.2213,3.1337,0.0043
tx_312503060_231428130,2025-09-19T04:18:50.534433,"[""wallet_312503060""]","[""wallet_231428130""]",9.5479,10.1782,0.0043
tx_16660651_270161776,2025-09-19T04:19:50.534433,"[""wallet_16660651""]","[""wallet_270161776""]",7.9063,3.5866,0.0047
tx_33653824_314838097,2025-09-19T04:20:50.534433,"[""wallet_33653824""]","[""wallet_314838097""]",8.0885,9.5,0.0019
tx_304721858_313112553,2025-09-19T04:21:50.534433,"[""wallet_304721858""]","[""wallet_313112553""]",2.0511,3.2966,0.0012
tx_310114503_310471611,2025-09-19T04:22:50.534433,"[""wallet_310114503""]","[""wallet_310471611""]",1.7613,0.1033,0.0027
tx_312363233_313148306,2025-09-19T04:23:50.534433,"[""wallet_312363233""]","[""wallet_313148306""]",2.5023,4.8426,0.0024
tx_310448402_310448412,2025-09-19T04:24:50.534433,"[""wallet_310448402""]","[""wallet_310448412""]",9.2809,7.5356,0.0029
tx_312497048_312497397,2025-09-19T04:25:50.534433,"[""wallet_312497048""]","[""wallet_312497397""]",8.1244,1.1221,0.0043
tx_310170660_310170658,2025-09-19T04:26:50.534433,"[""wallet_310170660""]","[""wallet_310170658""]",3.7341,9.5321,0.0014
tx_309960770_309960762,2025-09-19T04:27:50.534433,"[""wallet_309960770""]","[""wallet_309960762""]",6.1507,6.5338,0.005
tx_242578966_310147165,2025-09-19T04:28:50.534433,"[""wallet_242578966""]","[""wallet_310147165""]",4.1752,0.4206,0.0017
tx_310433766_282386080,2025-09-19T04:29:50.534433,"[""wallet_310433766""]","[""wallet_282386080""]",2.4088,0.731,0.003
tx_310065466_310076298,2025-09-19T04:30:50.534433,"[""wallet_310065466""]","[""wallet_310076298""]",3.1241,6.772,0.0048
tx_309965333_311054984,2025-09-19T04:31:50.534433,"[""wallet_309965333""]","[""wallet_311054984""]",4.0231,6.7404,0.0027
tx_310057544_314833118,2025-09-19T04:32:50.534433,"[""wallet_310057544""]","[""wallet_314833118""]",1.3942,5.4077,0.0022
tx_309984183_156760432,2025-09-19T04:33:50.534433,"[""wallet_309984183""]","[""wallet_156760432""]",7.1343,8.2492,0.0049
tx_310470020_313982012,2025-09-19T04:34:50.534433,"[""wallet_310470020""]","[""wallet_313982012""]",5.2019,2.2186,0.0018
tx_13642440_270453814,2025-09-19T04:35:50.534433,"[""wallet_13642440""]","[""wallet_270453814""]",4.9577,8.158,0.0025
tx_310442298_310442295,2025-09-19T04:36:50.534433,"[""wallet_310442298""]","[""wallet_310442295""]",3.7601,6.0571,0.0032
tx_309960200_309960195,2025-09-19T04:37:50.534433,"[""wallet_309960200""]","[""wallet_309960195""]",7.198,3.6572,0.0024
tx_310467279_310467003,2025-09-19T04:38:50.534433,"[""wallet_310467279""]","[""wallet_310467003""]",9.5704,1.3861,0.0002
tx_310429889_310429857,2025-09-19T04:39:50.534433,"[""wallet_310429889""]","[""wallet_310429857""]",5.0994,4.9796,0.0016
tx_312111163_310468658,2025-09-19T04:40:50.534433,"[""wallet_312111163""]","[""wallet_310468658""]",9.201,4.8164,0.0007
tx_310416351_310416291,2025-09-19T04:41:50.534433,"[""wallet_310416351""]","[""wallet_310416291""]",4.6967,1.7524,0.0003
tx_310510620_310510617,2025-09-19T04:42:50.534433,"[""wallet_310510620""]","[""wallet_310510617""]",0.7674,0.4502,0.0017
tx_310148128_310147165,2025-09-19T04:43:50.534433,"[""wallet_310148128""]","[""wallet_310147165""]",7.7537,10.2351,0.0037
tx_312148678_310463624,2025-09-19T04:44:50.534433,"[""wallet_312148678""]","[""wallet_310463624""]",4.7055,10.1587,0.0002
tx_258143342_281044260,2025-09-19T04:45:50.534433,"[""wallet_258143342""]","[""wallet_281044260""]",7.6749,8.2997,0.0001
tx_310064778_310139377,2025-09-19T04:46:50.534433,"[""wallet_310064778""]","[""wallet_310139377""]",5.6609,6.7635,0.0022
