txid,input_addresses,output_addresses,input_amounts,output_amounts,fee,script_type
156b560a71bfe8ca3f9e52c91ab2e04dba621021246598fe7879d5aaadc82aea,"[""1xAmnZTllXb8oBpKOfD28ynxALeId5DvLP"", ""1XRYaFx8Pi3clkEvDfSAqt8E8rwA3qZ5GB"", ""19aVl5pEfur8hx5gubCRDMqOucMC694Xi1""]","[""1qir2EbNXStazn0h6Oj5sRzDDCilLUieV0"", ""19aVl5pEfur8hx5gubCRDMqOucMC694Xi1""]","[0.10478103, 0.10478103, 0.10478103]","[0.15666725, 0.15666725]",0.0010086,P2WSH
f980bef4471963ae52b7d3ee02a5719b035f34a2a1cb55c26e8278b381ca19f1,"[""1PeeleSuBoN7dMCEJiPFWxZs762QJRINYXbINb""]","[""1PeelyttuvpKUcRBNW9aFaq6FDljk13s8Q7ARh"", ""1PeelsG06vCKjuln4m6u6CPQEn3WiXVGDcPaRK""]",[27.26015807],"[0.23658451, 27.02337452]",0.00019904,P2PKH
16d213f7e34477e72c7706e64454c4729134e92e497944c2341c34d6de731903,"[""1GBr9BY8DztgjzEPyVcfphV1Za1CdGMEBd""]","[""1EJpZVBnQFKrJhLYeYq207indC40gz0OON"", ""1L8ZswsRhcds6NUgarDv7p1heEJQjY6fpI""]",[3.91907436],"[1.95169564, 1.95169564]",0.01568309,P2PKH
87469d20d0a27f845a095222dad3619482638a75948a5cda148926aefb33ed1d,"[""12ZA7Eo0cwLCDkOxIjTvkyCvsYUEHwAL2u""]","[""1ZQsQQfJZaGxEv4gjnl3MZGGIUhCeY5Dtw""]",[1.79012308],[1.78468623],0.00543685,P2SH
e33ec8a10e64092360e2a3b9f843958d6bac520e75d492a6f2a9ed7837d02d42,"[""1CSHoy0v6AzTBywuySmnlm2OM3HVzNnigO"", ""1Wfa1d0t3mjn0w4KZDRrgI3jzHMjID8Q48"", ""1sZWMdnIjxGlBRxPqUIjyWmzD1i5t5LT2P""]","[""1y6P0PdcvSqXWAvc3Nkr3QIuxg5K1ONlN2""]","[0.62232542, 0.62232542, 0.62232542]",[1.85959571],0.00738054,P2SH
f8abba443b2fa5e905329f41e68eb7ef764e2f58b3666d6cab85f505fdd6b82c,"[""1Wx1jwAY4j6nbDqmEjZ0rlLEA0EPvg7RLi""]","[""1ZpSmx98uHZq3uosc5RNge2BFFeA9rpPwq""]",[4.52358796],[4.50870119],0.01488677,P2WSH
646b654bcb0a3964bc8a4639264b5160058fce4faa662394eaf94c2a10572736,"[""1N48AcDHk4eXDDaZAtdlBsuO5TDXFgJgAD"", ""1TL30ZYsHN4CfauJs75YWXmE2GyGfTNnFU""]","[""1y3vcPBrfkbNVtNNf7HU7GUFbOG7rmZ0Jf"", ""1kRHzG4ksr6WsU3PSKBI2Z3uSvG6T0diBK""]","[1.02038178, 1.02038178]","[1.01711898, 1.01711898]",0.00652561,P2SH
5cbb542bb9cdacd95fb245c7d4fecbf114c32b27653b1db5dd83b0e0d0377094,"[""1ExtEpU21D6USsKZpaGv27mMh6gYTlxda9KBx""]","[""18q5N4855PAXrIkhyEtTQc8e21e2vNdNbe""]",[0.01431742],[0.01423246],8.496e-05,P2WPKH
6fcc1ca2465376fc8ceb72fe4205f392267986e5ff52a1f1d3f4f44448aa6aee,"[""1HrJghZ26IEh9DgoZlVXoMBiLc5VlntJ6v"", ""1TGlwR4g63SemmNa5mQ5aoYZ99ZxZcipP2""]","[""1V3FAV7ybF5276m8Uiu78tVXCkaj2seomf"", ""1liKxxKcRN1aAuOg4sClbYCJAyZpxuQs82"", ""1HrJghZ26IEh9DgoZlVXoMBiLc5VlntJ6v""]","[0.22112307, 0.22112307]","[0.14717159, 0.14717159, 0.14717159]",0.00073136,P2WSH
9b85bf137328973c2dac2b5fd8690e26f938762457556c3885e935d0a8ffd54a,"[""1brnTP3fAbnFbmOHnKYaXRvj7uff0LYTH8""]","[""1RnLR9miekS9Y79PRIssjRRkwn9XoEwJC8"", ""17rMMfNKKkM3u5c1f6VqnJMb3HNspYzCQj"", ""1brnTP3fAbnFbmOHnKYaXRvj7uff0LYTH8""]",[2.52592654],"[0.84011277, 0.84011277, 0.84011277]",0.00558824,P2SH
117699e6415e1f96cb81a0ebeda2aecf5ec3b47bbcccc0fc07f0c9487064f468,"[""1SEgPOQJD0FyE8Mv8tbcZvUb3vgvwvOpOK""]","[""1lQ9QHpIC6N6d6A9qQCwV2nrABamfJbT8A"", ""1c9yoUf0fueXDnXOsXAHmyMCVlbR1Jn7UC""]",[4.89426285],"[2.44366517, 2.44366517]",0.00693252,P2TR
87b46d43e43b80c0308d8d593adc9863937c4d00f11353a4bfb61b2a50003ff6,"[""1br5wfMsSoEwr4RmmYy1JEIOJQJeheqJoG""]","[""1B2zZOHT7ZDNEZzMZ6lqxNo2BWDjF5ltc7""]",[2.42790211],[2.42501295],0.00288916,P2SH
8e73a9989c5dff0d9887c70a6dc393911e248fcd7d814062f2c4ec4eb3fa1539,"[""1tSJsSPjXhL1po0KjawF1GD38NKFGx5O1D""]","[""1iT6TKsZXDlMmlNvf5DeCYSb8i6ZwHgcgJ""]",[4.81918731],[4.8086568],0.01053051,P2PKH
12a8ae53a733a4faa28bb1b551e9877c9b0c86bb3060b985af4efcee8603c8b9,"[""1ExtEpU21D6USsKZpaGv27mMh6gYTlxda9KBx""]","[""18iLRFtANtv0juWyklL9k8AMcPg9qokS5I""]",[0.03427093],[0.03420414],6.679e-05,P2WPKH
08515cc8a09bd12582655311af29fd5789af2eae4c238b37cd27af5b264f9a7a,"[""1cKVqALrHbj3cucLTPH8LQFsi2uTFNOrCH"", ""1CY4RBwl3yymVObMrW7dM8EGxjM4FSjZtJ"", ""1ozWjXwaHf0lNuj9QOau96QzjeO6eJuyCK""]","[""18FgLu5jC7acP191ezqShWOHbDTsyYVwSF"", ""1OAhjqZUgkzv4XngNe3EpqsBWRJKVjrnww"", ""1CY4RBwl3yymVObMrW7dM8EGxjM4FSjZtJ""]","[0.90528662, 0.90528662, 0.90528662]","[0.90081103, 0.90081103, 0.90081103]",0.01342675,P2PKH
6146b7c5a7f5386b7e3e641e9932e4c2663c2e22184590539374c2c5ca8dfc9a,"[""1bYPX4gfjlGYqyxzJ9oQ0O1VfxIdakEAWJ""]","[""1oijKvbvYqrNXradi8CsHVEsBBt6Am3A9p""]",[4.5843333],[4.5615312],0.0228021,P2TR
76f2c41588905f750467f24691ca75e07ff2fde0a2b59da305543ef9b24975ae,"[""16f3KwOxBFK6gsvI3J0AutliYT9nGJMgrh"", ""1q19ThveXTuFrNFWRt5A5Xt0O2cNaix6Pq"", ""1UhcAQ9i144vyISh33KM9cTwBzBZrDilV4""]","[""10wPAh03aiOu37qTxvhyCZQDA2kiT80g4D"", ""1q19ThveXTuFrNFWRt5A5Xt0O2cNaix6Pq""]","[1.46520335, 1.46520335, 1.46520335]","[2.18916029, 2.18916029]",0.01728948,P2SH
ee968a7ab5162f77ded20221550254f9a236b8b135ce96b09e6d611e1f5ca8a8,"[""1lQ9QHpIC6N6d6A9qQCwV2nrABamfJbT8A"", ""1sMeQIsxfUoLOaxX2Mv6WCulgKeWmJNpAS"", ""1epktMfDYKMupgovduX6WMVMJfdct0eh4B""]","[""165vmNyjsdlmOB2epGIi7dQzHMk5wigoxI"", ""1HrJghZ26IEh9DgoZlVXoMBiLc5VlntJ6v"", ""1epktMfDYKMupgovduX6WMVMJfdct0eh4B""]","[1.23367035, 1.23367035, 1.23367035]","[1.22751625, 1.22751625, 1.22751625]",0.0184623,P2PKH
0996efc9bf477d39d618685ea1a97ea00ef81306c5184e276d63ae2a9540a8e5,"[""1n2XwpVZu4Ad18AUBKnSpsHmskXx848s4H"", ""1XRByQkNzM5t5q6Q93Pl3W3w7a1VRdtu15""]","[""1BuwI5pbh17mJOkWwPET3xrNikYuNJ0eko""]","[1.94090136, 1.94090136]",[3.88042764],0.00137509,P2SH
7946debf3e561a87c2e9cbd2d9d76abc8f76a95f38bc78e9e71f2c0170514bdf,"[""1rHQEUsVXLXHl2BpSOZneMGXMRqOGqleig"", ""1CCREtj8b8rhBafanAWExRbeUjqyHl3pxa""]","[""1JrN194r0y34cNefXSrUyItLyRC07hxMbc"", ""1aguQBkl3w3951qWg6euLYqkiCh1U37zBh"", ""1rHQEUsVXLXHl2BpSOZneMGXMRqOGqleig""]","[0.43194747, 0.43194747]","[0.28670919, 0.28670919, 0.28670919]",0.00376738,P2PKH
5d7c59c84b055d39048fd6823b5f176882b120068030fbebe1270b1d91d95691,"[""1NBmOXrcLFokcoaj9WvyKGTefrZ4v7rLm5""]","[""1B2zZOHT7ZDNEZzMZ6lqxNo2BWDjF5ltc7""]",[2.76381972],[2.76289337],0.00092635,P2TR
a13d3496324907826b60a2715c258f98d6f0a195db565dc1888e19c8c1508964,"[""1YSPH8UCiY5DCQSCon1M4yRPW2CbDvCkVL"", ""1hgYXuOXHyzMH8xvYKWAWHoPe5JEKCIYk7"", ""1rtBhjqaMFmvtiRrpeMvBiDPgdAlKKZRMt""]","[""1kseJveSC98VB568EwrzMQBFMtfzB29c8d""]","[1.65476801, 1.65476801, 1.65476801]",[4.95381675],0.01048728,P2WPKH
4a8e0ddf2e77984d2f51c74019c77cdf2e77b2b8a8879ec01cd15dcefcabd360,"[""1LlpIn8srmRtv5XqhPx8Y7XsrSvBpDmH5R"", ""1iMKpPGNdzSgVaI5z52Dm7tO4fJHS64k2k""]","[""1qCEtk4JbeyHiLbwSjKht15zcKtPKopPYO"", ""159yE6752aJg8r9HE60DlgkCplTXJUk13Z""]","[2.15703608, 2.15703608]","[2.15002287, 2.15002287]",0.0140264,P2PKH
faf72f61e2a5fbcc2a9736726766a6aa98e8889a8db1cdece2f7f692b275c8aa,"[""12BGCSzOjD8uQO001xtSV2ceN59UAgN2BR""]","[""131BswI1p3tHgvz6Ee40GsIhSWcoBV7bZq"", ""175r9HASVq7C9o4rQr9VsJcrqpOVatOZ0B"", ""12BGCSzOjD8uQO001xtSV2ceN59UAgN2BR""]",[2.26143981],"[0.7528545, 0.7528545, 0.7528545]",0.00287631,P2SH
7362b0854c55a042eb4ec800d5ad76c42534b53f86218e370ed72d8ab000b5c5,"[""1RwZteLnkNriBBRph3Ol11VvAM25lx59mw"", ""1ZhBSt1r0OTuP33k9SwaPzPdlVjqkcLQzN""]","[""1fdXIJoqyNAbPHNMUKRe5gWsfVByODHiyX""]","[0.00190558, 0.00190558]",[0.00380013],1.103e-05,P2WPKH
0dad4bb71ed838a652cec82cc43f5a1b7ee642a20c1c1067b05d293e2cd4c497,"[""1Roa9bI75dv01Ysi084pZdi7Rxb7xRPeZ1""]","[""1ni0DlkIuSWafG6YlQSoiAy55XxDdvIR6f""]",[0.10943375],[0.10937244],6.131e-05,P2PKH
7bda3bdcc287837653c605bd9576e8bcf6a79ffb84b638a865e1bdfdba368496,"[""18a7uQIJalgsVpXKMP7JwxM3u1wVHEAIQg"", ""1UT5E9X3gFoJaR5UIkT8JPlYoclZmsdBMb"", ""1SSwUVZAQZjxkck0AfjezARkSS2G3K7KuC""]","[""1JiDrBixcfTLUxpq4ZOKkoJg89OEyY6J8G"", ""1ONfFcDAU1Nmt1KZWcmVbZzlwY67KBebQB"", ""13o1mz9eQ8BiTngp4z9N33f5LfpLU6oDrk""]","[1.37323769, 1.37323769, 1.37323769]","[1.36892467, 1.36892467, 1.36892467]",0.01293907,P2WSH
cf0428de06bfc4cca45da9ec385425cf3e3955241ebf09e7130d838bebf7a41e,"[""1jM2C2WghRmUff6aXodetGDm9LlrP1dlak"", ""1miH8RRelt9kNKLFrAZTGO8pUedvTMYeVS""]","[""1sZWMdnIjxGlBRxPqUIjyWmzD1i5t5LT2P"", ""1Wfa1d0t3mjn0w4KZDRrgI3jzHMjID8Q48"", ""1jM2C2WghRmUff6aXodetGDm9LlrP1dlak""]","[1.06813144, 1.06813144]","[0.70920154, 0.70920154, 0.70920154]",0.00865825,P2PKH
e637bf24c584e47eccded0a519e7c37691567e3ff6b3441802ab8382421cb806,"[""1tBPFX7TOrPMf7otYjc9LVC2JSxyjQ312W""]","[""1iT6TKsZXDlMmlNvf5DeCYSb8i6ZwHgcgJ"", ""1tBPFX7TOrPMf7otYjc9LVC2JSxyjQ312W""]",[3.49679875],"[1.74733004, 1.74733004]",0.00213868,P2PKH
bc7f6bfc5ec1d043da254dfb721d1c279473bc28ab7de8720bdc982686e1aab8,"[""1iMa77gTuRmDIBkujdQMhZgsFZi4bAjOo2""]","[""1tIhCZf5f4lftMbkaNC26tQ61UTtxrrJzZ""]",[4.65560043],[4.64348319],0.01211724,P2WPKH
483c2dea5de5081ea19adece674ce6ab67c5c17ac43c9023275db035c9ccf12f,"[""19WdYW8nnbVApkiqf2BAn3ld3A7sm6DHW7""]","[""1epktMfDYKMupgovduX6WMVMJfdct0eh4B"", ""1RIjgxJ0n2PvDHYglg7yAydvLnThCH6jnJ""]",[0.99440958],"[0.49585487, 0.49585487]",0.00269984,P2WSH
c205c84e83af78483b9cdb08a9ba48379e284f463822eb47f89d24d0bc2e23b6,"[""1fhdboEVaq7PWcnXxG7qEULuQvtowyL82X"", ""1YqmURakEgVzzrAkliEFgJnmUYl82B4gNe""]","[""1kseJveSC98VB568EwrzMQBFMtfzB29c8d"", ""1fJc9Dcft8U7FtywiPu3FFWbXD1cjQeM7o""]","[1.04498862, 1.04498862]","[1.04245751, 1.04245751]",0.00506222,P2TR
1f0dc1959f46ee4eb8fa49e0d7d4530d33e3ba63b7061acd20b794b28cf781ba,"[""1f566XoQUJK2WBjg87THM75FY0853siUB2"", ""1wF5JBFBakYqcDDf00xfKfOfj3PKXLA4jT""]","[""1OIC1iWO5e0D7LlRFOqRKKKZebToPEQuoV""]","[1.95320415, 1.95320415]",[3.90364034],0.00276796,P2WPKH
ab68e9073e326d55d682714e8f60b7e4784c0bf139ae7ebeba68005f1b2e61e6,"[""1ypPiyQTGOPtsb2UiS0Ag7pCcy6Nj6xs2l""]","[""1B2zZOHT7ZDNEZzMZ6lqxNo2BWDjF5ltc7"", ""1AuBu25jmGjXabuJgmabmzBTh3WwYBAWLv""]",[4.0104039],"[2.00417338, 2.00417338]",0.00205714,P2PKH
8f732d04f919d571798f941a490501d82c9c59134ed545fda9451c8162e942d9,"[""1HEZc2Ig3lraSIWC8bkp1mVnyl8hKWxPxv""]","[""1Me7vukhDkG1BUDWLdogzAIFWDZimKVNxD""]",[0.25669661],[0.25552713],0.00116948,P2TR
3f437c6bf8edbf008df2e11d5abf63ba614171ac94c17271420f19020008dc65,"[""1ut6Fx2QR5LOJDfEvGNpqqrFt44JvsZGzq""]","[""1HhalZaAHv9O596QcBk5V4kwivdEk8uQZ0"", ""11rDqaNy557F3530daCsgvSyaAmG3z4aVp""]",[0.92006974],"[0.45853077, 0.45853077]",0.00300821,P2WPKH
566ae278f1d4cbfc702b178984f4171b13558badb5eb6de065e7b0762c5e47b2,"[""1ahKUQJYJ7pSopcey7rgangRzvBjOhw8xG"", ""1rP1jylP6pEqdaCd3dCrz2irAaWGKvNBQr"", ""1Dyjn4boEn6F5gSGQqOXUbJ2orYUPIMXGl""]","[""1kseJveSC98VB568EwrzMQBFMtfzB29c8d"", ""1fJc9Dcft8U7FtywiPu3FFWbXD1cjQeM7o"", ""1U4eS51H4Ogz5t2fuTif6a3cYzgj63pul4""]","[0.95147243, 0.95147243, 0.95147243]","[0.94733134, 0.94733134, 0.94733134]",0.01242325,P2PKH
4969370880b52b2534d885f50bf69e6c5e87789ac12ef81104876dcde968c638,"[""1MBn3ihTvAXpNpLSr6b02mLlyOWXoxoNe3""]","[""1S6xKOjVO779J9NTHh2XLOGtmJ4uX8ot8Q"", ""1awtx0AHkD9eKan56yrSVAyNHjfe58juKV""]",[3.86246257],"[1.93047569, 1.93047569]",0.00151119,P2PKH
00a1f24bdfef7391f82f2a5e79ff5c9e3718260bc323b472f940340e0e1c4e21,"[""1Mq5AJvZWQBU1oYphFH9zuJBTERHNy5hDd"", ""1emmo67tSkv7gHea03kgLagUoFPiEJvhne""]","[""18uzUEHGNyjZYBh4qoNId0ncnoj1FuUPbV"", ""1zlcXU2mJUZP2YwdMJ2pFtnluESSCyU5DK"", ""1Mq5AJvZWQBU1oYphFH9zuJBTERHNy5hDd""]","[0.82340765, 0.82340765]","[0.54662143, 0.54662143, 0.54662143]",0.00695102,P2WSH
2232692d6db420af8205b44ab11990b00f7fa77c80e844da98a7cda3e4a6e0a1,"[""1epktMfDYKMupgovduX6WMVMJfdct0eh4B"", ""1sMeQIsxfUoLOaxX2Mv6WCulgKeWmJNpAS"", ""1lQ9QHpIC6N6d6A9qQCwV2nrABamfJbT8A""]","[""1AWLZSy6JHNRcgC22pH8cyV7lB2Vrks4Q4"", ""1lQ9QHpIC6N6d6A9qQCwV2nrABamfJbT8A""]","[0.17442102, 0.17442102, 0.17442102]","[0.26107801, 0.26107801]",0.00110704,P2PKH
5fc9ac27c7ac9d5110f779f246f6a0168f65c0d9b89e80c38d6a98d90254adfb,"[""1BZvV7yVbq9Ew6AQOfMXSfjSNTtgatwqil""]","[""1Me7vukhDkG1BUDWLdogzAIFWDZimKVNxD"", ""1BZvV7yVbq9Ew6AQOfMXSfjSNTtgatwqil""]",[1.7958478],"[0.89497914, 0.89497914]",0.00588951,P2WPKH
7467e99fae04b06b81cb4bdc5c21f65620cc5ec5ecce5865f1b2ddcf28afba68,"[""1ZQsQQfJZaGxEv4gjnl3MZGGIUhCeY5Dtw"", ""18uRDr68JjJ4BQT3iIty0BfdNKn6rbHBPf"", ""1FmtL64wj0wxrv82fTB9XrX8A3iKfmD19e""]","[""1qPbXQwBQp04wU2itT03Zya5nw87OV3j0R"", ""1uY2rEq9EYKA7tpuU4gHeBEYiKVEgwj0NV"", ""1FmtL64wj0wxrv82fTB9XrX8A3iKfmD19e""]","[0.09562145, 0.09562145, 0.09562145]","[0.09543886, 0.09543886, 0.09543886]",0.00054778,P2SH
f46d269420377cdad6edaccd0b4022d13c334edc2676516cfea33b6095cf4af0,"[""1SEgPOQJD0FyE8Mv8tbcZvUb3vgvwvOpOK"", ""14esubuC1J3qRK9xyJYgPuFVvMwBE0W0Hr"", ""1c9yoUf0fueXDnXOsXAHmyMCVlbR1Jn7UC""]","[""1Q0N7HE96MT5jotYfLQqmvoi7968lwdGnq""]","[0.52336001, 0.52336001, 0.52336001]",[1.56265739],0.00742265,P2TR
65225aa115a4bbc94bc1b951d921fd2dec1c257cd3a09afa8ee41328bf0a99f8,"[""1VpvdAIBgMEVNinGqUcp3aGBmsDPI3icox"", ""1QyLv2eLY1NJgsoGvbi9mYjnLjoruepcUT"", ""1SdPBRLcwIRXrla99KkURMMVJxWsILLTQ8""]","[""1mhQRCCOdLUfgyilhSBSP5V5mMTcJAuHOC"", ""1VpvdAIBgMEVNinGqUcp3aGBmsDPI3icox""]","[0.20903452, 0.20903452, 0.20903452]","[0.31341181, 0.31341181]",0.00027994,P2TR
e4dd5fc31594f866314b32913467a289dc083dfce3d717f6c167b520e14b8b32,"[""1bEOacyjuyaRVDzTYeoxQWhH9usd9Ow0v0""]","[""1reLqNRfLQb0PRYwFsRyYo9tuojjeKhgBj"", ""1HEf8YO9ali8wQZwJc3ucK9MYlky9gKMGZ""]",[0.88804132],"[0.44366166, 0.44366166]",0.000718,P2PKH
1cce42d57ba28307c4aae24cb6b96691d746ea58062f29a42d3db515dd938d03,"[""1xVrpFT6EMBVelifcG7cR8IYUd48e11ERX"", ""15LvKMpwLT3ggk46UpIlb1jhkQQq2x74Ta"", ""1Hm8sB4bFGFJuqbk1MxFvL2lQEM4yNm6Lt""]","[""1WDKxfjfM59MdNRXho8WUXBlQwi3EBsRll"", ""1i2mEgJZOGRpwLe5mE3eXdI6zwRZqces67"", ""1Hm8sB4bFGFJuqbk1MxFvL2lQEM4yNm6Lt""]","[0.14788231, 0.14788231, 0.14788231]","[0.14746776, 0.14746776, 0.14746776]",0.00124364,P2PKH
430159590fb337fe94dd58e595c09a7781f425687062de168328c4e51a4c9819,"[""1LlpIn8srmRtv5XqhPx8Y7XsrSvBpDmH5R""]","[""1iLNtD3hOwMSDU0mni6nffz2golOu8PGJ2"", ""1y1v6ZA0s9fNyD6rOuipJhjRVdX1Oxzjk6"", ""159yE6752aJg8r9HE60DlgkCplTXJUk13Z""]",[1.46125749],"[0.48574397, 0.48574397, 0.48574397]",0.00402558,P2PKH
4faf12d5f2f68b6e4e239e5e69c82cff2a57fcb01c8d9184180d8de9954edc9d,"[""1Hk2qIL62GFJvnTRxFlNydZU9Vmrs5OY1J""]","[""1S3x27QIOeSbJwbBBABvq4qjnKGGmcxcoR"", ""1Hk2qIL62GFJvnTRxFlNydZU9Vmrs5OY1J""]",[0.02309072],"[0.01154044, 0.01154044]",9.83e-06,P2WPKH
921898e8567d88b3bb79ac5783dffc67a3f5f29676ba93472e4144e4f62b144b,"[""1MIJuy5zAsuq35Utpe3Ly5KUpR1rBo22qG"", ""1POIjcuALD59PHVG1qpga3JiQhDcu3GlNW"", ""1X5L6qwsquyfnHx2slZjPi1mClzOboBJFQ""]","[""1rHQEUsVXLXHl2BpSOZneMGXMRqOGqleig"", ""1wDK1hpcrAs5jLJZiTwihTC11GKlKM07IA""]","[1.36358792, 1.36358792, 1.36358792]","[2.03862073, 2.03862073]",0.01352229,P2WSH
b7aa064fefcb30f3dcb699db0f12403ffafc399151f6bc37fb9c32dbf9fcd354,"[""1f2tPIwqFV7t8lq0awuozbt6LpKR1Ajddi""]","[""1efb46SaTAu7VT8qxc2O38znNx7gfowSX8"", ""1kpWbyQXNfhPLVHejp1AtuKr2FleGKAbzq""]",[4.9360931],"[2.46213662, 2.46213662]",0.01181986,P2TR
93fa7963bf4ea1e83bc8dd03c411817c11151f0c0e0001a723d1412641086deb,"[""14uzmW2wFqk467s1XDeUnPPy0IfyqhwUqx"", ""1QnBow8w3Ndr86ZfnN8du9WmZIKYoWWKr9""]","[""1o78QUijJJ2jT6cVoqoPGXy42cOg8NqTJJ"", ""1EgOfrZ3mTMT30NYJVncq3HOjy3K1iFfwa""]","[1.71043003, 1.71043003]","[1.70406354, 1.70406354]",0.01273298,P2TR
dd55436980a113091e074d1bfdd5bbcd2b04264b7dc6e62c60bcbfd4404994c2,"[""1TufzRQXxD0ltkApfqmvOfCfp2dIQfa9au"", ""1riVsMzxEEtEyEWrQdZlf3UJktcb7xvHZQ""]","[""1hAislLSBielsdrLGXgT64J11f1BZzL8rQ"", ""1H1HH9saVguIdtsiZaXl54ENDZGW7Nr1UW""]","[2.17142111, 2.17142111]","[2.16616868, 2.16616868]",0.01050486,P2WPKH
402185c2b1b4af552b75c1346925c88e84c6d1bfa5ac4adf3095b7eac7b21ba7,"[""1eTY8HhO6kGL75UQSyPx3BpdbIKaRdebuF""]","[""1LLKv0MYRsMfihslQFzixlNQO9IEitBdwa"", ""1Xye4JSnE2NiiUHUAKw9iEU1jjQKxKDpI6""]",[4.78234958],"[2.37958596, 2.37958596]",0.02317767,P2WSH
bb1d73bcf73cd5f00e265917ea98d08727f453c4840095fabfc69169763452d8,"[""1CLaQOaD3Pz3RVHWOebZPPvYZwkVRaC6Bn"", ""1br5wfMsSoEwr4RmmYy1JEIOJQJeheqJoG""]","[""11ds7iqxjvzeGetsb8uS15L0wfqu3lnXor"", ""1CLaQOaD3Pz3RVHWOebZPPvYZwkVRaC6Bn""]","[0.27904024, 0.27904024]","[0.27811512, 0.27811512]",0.00185024,P2PKH
af1b4bc6bf31188fa12cb1a1ff8ef315af92bb9066703e45759ae8be38b7816f,"[""1tjhMKSxLsFAXhO2I1A3zZyTttp7QDffAU""]","[""1mxQcqs6pL6yrvA3y4k6xWhuvL2i5Vl1ha"", ""1tjhMKSxLsFAXhO2I1A3zZyTttp7QDffAU""]",[0.84909566],"[0.42315849, 0.42315849]",0.00277868,P2TR
cc8e4c09b856ff49c73221e9c846e960794a953be2cf540043518afe5375a999,"[""1QlxwbQZ8i5hzcqtRQVJJ8PuGRfPpvPx0I""]","[""1JNTJ8WGX0f5L9UVArB2TOeOvGQYAbJaZb"", ""19dNj001eEo8dnNzoCXB1BhEOgzIafLMsF""]",[1.40480559],"[0.70212568, 0.70212568]",0.00055423,P2TR
ab4f49f9ec411a61ab0b2b9318355dd2297f07f9d72eb7c8064d2770a692ee04,"[""1U2RUVt3FAdxCFZDGZ3CwPQ82l2fyl7ekg"", ""1jjm7bzQ5DATblbXZGuJOWEPGICJ3tWoxr""]","[""1imNqNOSIOFkYtWx7pqGQzuf4WjXqg8n7W"", ""1hG2KYfvJrqgctUlXQWI2yKqQSOiJq4NwW"", ""10jr7MjHlkR4Xjh9JBwmRP8jB8Hhb5V65j""]","[0.61625434, 0.61625434]","[0.40963208, 0.40963208, 0.40963208]",0.00361246,P2WSH
115ecc9dcc70f3bf15c5cc5c11bcda1aca9d7e9a87a3c60ed223f1e74c9dfd65,"[""1G8hnMnlUI0YDtNZkXOmgeL0brHeLUtINc""]","[""1UaPFL4y9h8ymflLZZb6xdOeNeTdzkNmKB""]",[3.5205098],[3.51028526],0.01022454,P2WSH
7a780b152dc1d49d181d17193053fd7b9b3abe2e3c31c7766eee6efe5d62cea0,"[""1vggcfYxmUfTpbRdL6AZoiSNFddk9mKIKL""]","[""1VpvdAIBgMEVNinGqUcp3aGBmsDPI3icox"", ""1QyLv2eLY1NJgsoGvbi9mYjnLjoruepcUT"", ""1vggcfYxmUfTpbRdL6AZoiSNFddk9mKIKL""]",[0.99750605],"[0.3317457, 0.3317457, 0.3317457]",0.00226894,P2WPKH
0c7a99f881a5567f2ff791542d7fd7cc99990d73bb66a68320d8a2f49c15817d,"[""1zgdSu8Yr87EmyhmbAv1PBRKEmIu9XWLjY"", ""165Z3Bjvdoi0bdqzg7MbehBEC4cUqoVIYI"", ""1RRRJtPRtkpLcKOLE4WGEneCBhzLUg47jE""]","[""1Hkxv78JaYb3F1ROCzvHGVhkAkKHx0QBrM"", ""12qZXzo3zajxYYLu79o8lNZXJhN8k4GBgX""]","[0.83158519, 0.83158519, 0.83158519]","[1.24127249, 1.24127249]",0.01221059,P2SH
eda5049cdd35a9b4aaa68973c3f1a1dc648ef443196fc9549f2e3df907776f5a,"[""1sMeQIsxfUoLOaxX2Mv6WCulgKeWmJNpAS""]","[""1smn8ZmGK2hTYXfSCC2hc8ofQEiN9czcef"", ""1lQ9QHpIC6N6d6A9qQCwV2nrABamfJbT8A""]",[4.97332373],"[2.48032582, 2.48032582]",0.01267209,P2WSH
2eb51cfdeba138f541cd0b51a9d2407b78f533375c440902c022693126bab296,"[""1lRtva1JyiNbUnAvwSWJfdjMPqPEBqUhAr"", ""1YIKIuhvPU1S8LvJnOng0wVJY08YMNb5Zq"", ""1QEPcyLasnipuaUkxRFZXe1cb51JJRzhbu""]","[""1VeWSt04B2lDCuQRpUbhzyEcG4FbBbFXWE"", ""1YIKIuhvPU1S8LvJnOng0wVJY08YMNb5Zq""]","[1.16503033, 1.16503033, 1.16503033]","[1.73981417, 1.73981417]",0.01546264,P2WPKH
abe461dd21bacca0f529f579c5092b1af405fa8d70d92cc299842c43a7e7adc7,"[""1D9UBJAMdsnZKUSwULY92SgnS3v8cpIfuZ"", ""1eqG9W0M4M6HMHXp8yMB5xt3fvqtOgMSQd""]","[""1kprBNqWe8ykBFTVYXbx0V5KjTpCCxLeiD""]","[1.19135393, 1.19135393]",[2.37651431],0.00619355,P2WSH
